transaction_hash,spending_transaction_hash,value_spent,z_score,window,mean_volume,std_volume
dc8f50cf5089cbe545994ea3104596e7cadd253e8cb585b9223cf67df970c1e6,65ef13190bb34d02e8d5096e94d5e5a23c6aae756fd525a403c06cd9908420f6,1969949176681.0,214.87084204972854,14-20,90262139.88921611,9167641806.351824
c6c981041441ce4cfcadafd838714009576551b4bc273f496920c4716ca4d135,cc87f0fa9e1de630e0bc214e10ecd8042ac0721e4c6b65fd842c93612e86f5cc,1970525305666.0,202.38545586228818,06-00,86640446.40302597,9736068517.494501
65ef13190bb34d02e8d5096e94d5e5a23c6aae756fd525a403c06cd9908420f6,86d8427d4cd5044e89d715fa52d120fa52ec690172943dcde036c9a400a29a3a,1969742080213.0,182.07930915474444,15-40,134336546.05317765,10817306770.386683
1066f45b08e54ac65cc2142b2ebdb9209c3d5ca2c0cb2b840da05ded4f962016,6112cb98887c56108e826fbed38eb34a1ffabff427f2657ad7acdc54317f40bd,1970530711195.0,181.63277896747022,10-20,110041766.70136169,10848375940.893322
04091ef2b69e06c5042dac44e40437cc467b110ecbb667946e8ffa8bad0441ea,af373606e831cd4c8cb383f000dfaa46dac05e719749a0c3b16ee3116c385b4b,450379223569.0,180.06085149657147,02-40,57113655.768768154,2500944020.7040553
64cf08d8096177605741489b34d6a6e9d94d3a2c62c41cd5634bf4f1f9ac0e5b,7afb4812706a970ff3465dc7e6be881b6d627389f6cff0247dc24e1406bc9d02,450339187770.0,171.7575693414482,15-20,62248772.48577609,2621584252.2921305
56c9c5091d225f2de31a3447daee2418cb8a6d66e096b0962b3e474c821c8145,91e987fa02a11ca264174664e63d807033207f7891092c2886e9e929bf810511,130894372315.0,164.94042806072468,10-40,37614328.338455044,793357696.0191054
683a8c6cec3c21797a86ec732cf36684fb8fb269641312fdf07500a8ed3c52b3,fc8d5263c22faf1fe3c1fb2f1498db58f2aa290bfa85d2e58a5cef73edb7240e,450343756166.0,156.61050103319474,17-40,75520324.32350981,2875083298.189812
8d05b5eacf65c46c3b6942904be4ae03e6beb66e0957d7e9e2ebeaa337316385,683a8c6cec3c21797a86ec732cf36684fb8fb269641312fdf07500a8ed3c52b3,450345417330.0,137.5808189518661,16-40,110344659.4762223,3272513393.22266
9c6b7a163ba58ee63759e6049e41de8523478fbef48a0fe22a80cff8b0b88451,20422af20d5bc45dfdacb68d38d9d4960b74c5e1374ad5ab9e7dfcd166d41edc,102919997534.0,128.8055028239371,18-20,48523225.89708684,798657449.0432825
4d01322ed16982d86dc20386163acfb7a1d470c4ab3e3d59db0e95a5cb041b40,81aca0f29d177687eb65cb421ad9ce8251cbe5e60160ba755ce2fd07c66b841f,50821100304.0,117.75664320270528,22-00,27344044.036312357,431345144.3459351
cc87f0fa9e1de630e0bc214e10ecd8042ac0721e4c6b65fd842c93612e86f5cc,1066f45b08e54ac65cc2142b2ebdb9209c3d5ca2c0cb2b840da05ded4f962016,1970548978643.0,112.22665668033572,08-00,189275444.01023647,17556966958.494762
af373606e831cd4c8cb383f000dfaa46dac05e719749a0c3b16ee3116c385b4b,fefc742361d524298b045b348fc8117a5edb4ab65db81a0156213aac8d8c2195,450379623321.0,111.85113155133634,09-20,59490905.075569004,4026066845.906167
9724f98f75135aee0cb145da0af4d8f9d7bc0dcfda1b9083c00486bf723bdecc,3b54bd4df62f2a486b1a95e57897dea7f7ac45dd444ad871dfe1bdc99a57b60a,51137266286.0,105.9774002858816,08-20,38667200.31714139,482165055.45371693
6112cb98887c56108e826fbed38eb34a1ffabff427f2657ad7acdc54317f40bd,dc8f50cf5089cbe545994ea3104596e7cadd253e8cb585b9223cf67df970c1e6,1969950179901.0,103.66946559400319,12-00,251226151.77482975,18999798469.716076
5a22ae45d6354df28668f69e123fd24081b40aaa2030279bec83fab4d8736d07,450cab94800c38201ace12433e5e65d199a9273691daf58912b565338c0cc892,51116892814.0,98.8684515082001,04-20,36691595.646278694,516648136.3786421
d22becd9ac8d29b0d3c57f28e9b1e164d091587b00d75a52d919688737a9928c,3589be74160c984dc0d9faf830ee891fff3add94243efdfb26a97741c37e17ef,54331307940.0,96.93301619799607,11-00,34967762.01737139,560142893.594444
730c01df12f7c9baee488910a771483757a595704411845ac059216b6c1d603b,31fe5870b8c677b9380c01df9b84f076d146f356fbd4cadf9cdebf5126a47e3a,51116889474.0,91.25808184800334,03-00,41405538.782122694,559681760.792295
86711cbc8c7d4aea1bdb6fa21a4ec827667331a5f053538d7d91b3093d19c19d,1e0599066a7e87e26b7f490c2e6a1956356cf46239f9a76eaf0292b15106b11b,51116892814.0,90.17552196984435,04-40,48923233.88423859,566317426.9974664
b7f84d82a40f0363243e273cee0a20f8abff59fb6fbbf96e2d1f73f94d149461,e0a7e439cd1a348335a09138fa8faac2b11a3c0db8cc5ef30d05766e4bdf7039,54776288991.0,87.06455723328803,19-40,42472739.88203073,628657837.2466723
e0a7e439cd1a348335a09138fa8faac2b11a3c0db8cc5ef30d05766e4bdf7039,feb85af5f3228b0689c32347ca8456ad8a906d5eb572c05aa082476e6a1fc069,54770638255.0,87.05556866165938,19-40,42472739.88203073,628657837.2466723
fa64503930373fb823503ec94a2172ebe76748b83b407df7ba6fa670f9956379,4d01322ed16982d86dc20386163acfb7a1d470c4ab3e3d59db0e95a5cb041b40,50821206080.0,84.6503137968467,21-00,37097787.890159406,599928175.2692285
320a82f2bf83ce3be98b5de9de6bcbb24c6596d46e870e7fc490f2816d359b5c,1d0706861ca8e4a311c8b164257db0c796797b5df666d2c67fc105324b850be1,51185063710.0,83.67259323406097,18-40,43711030.903781585,611207932.0409766
fefc742361d524298b045b348fc8117a5edb4ab65db81a0156213aac8d8c2195,52fdc4bba292eb95107b89c1c0270ce17d261764f7509781bfdd2949063e6f3a,450338074566.0,82.95921425330103,13-20,149165046.93321723,5426629381.330638
d75662fe57775546102a862c635e9bcee825d88d63a183b2810cc47d88d7a456,d33f53b9ad2be784e2381b3e32a6f5cba9f492965d55002176b80ecb779de980,51137263956.0,81.96323745446024,07-00,56290599.31518222,623218102.9338429
b2387b56b1c922f6a4533fbd9143ad0ec566d7aab78b62a5b8c9ed4f433d3387,34949dea70f46235231912b02b3f5faba7cbfd47112c64b440da481de0a11921,128500935523.0,81.40510003193484,17-00,70582534.40484175,1577669616.9922097
34949dea70f46235231912b02b3f5faba7cbfd47112c64b440da481de0a11921,8c07f8cc1402b59f76265835e43da71d7fab463da385f353cbf8da4c7dd6eb19,128500440809.0,81.40478645931185,17-00,70582534.40484175,1577669616.9922097
91e987fa02a11ca264174664e63d807033207f7891092c2886e9e929bf810511,33eb0b556bc0c867bb7934dbb038b34cbbe47cc6f85ac09677cd99ba24092ff9,130872966768.0,80.77706280605786,12-40,71761075.77731244,1619286479.9537287
feb85af5f3228b0689c32347ca8456ad8a906d5eb572c05aa082476e6a1fc069,fa64503930373fb823503ec94a2172ebe76748b83b407df7ba6fa670f9956379,50821388176.0,79.20094049372447,20-40,45341592.08728763,641104086.231602
257051f07c9cdd7b3abd4ee43ceed6be26f47a8bcbed7a445b3028a69a2dd9de,cd713b9a0386d970e10e9cd9624541c12649430eca6535e5062edd803726548b,41717997542.0,77.42154702977761,06-40,55811931.80617392,538121326.7951086
5d9a2ca1c5fc4b5bc5117d18a6a3eb9808367876a80ce41e4e15ccddea651618,cea4e49103fb0b0dba376e724b7dadd0e68a672a4660ea1720e717e0b74f1b7f,120345774170.0,76.23598143754394,17-00,70582534.40484175,1577669616.9922097
359c43b6d71fa10d0b9300c1b14cb71b9c92fb32f62b48d68935353cf57d6c6c,b7f84d82a40f0363243e273cee0a20f8abff59fb6fbbf96e2d1f73f94d149461,54928908699.0,68.71579992003396,18-20,48523225.89708684,798657449.0432825
9b4ec90d9f58d77892f1ccc67b29adaf82b8ea542b75b3ee808776d83723f35c,694edd3d6ead968362f818d4cd1b9fb41ffc827704d659e36ccafe1a40fe09d3,29373635136.0,65.05691422196064,14-40,35031188.60706275,450968268.29652154
694edd3d6ead968362f818d4cd1b9fb41ffc827704d659e36ccafe1a40fe09d3,bc307fcbb3a2049a69c23ef6d9ce03e0f05c2453aafcc2232d61ea0caf9480df,29363634881.0,65.03473914734226,14-40,35031188.60706275,450968268.29652154
bc307fcbb3a2049a69c23ef6d9ce03e0f05c2453aafcc2232d61ea0caf9480df,50962edfc29a8bb253a3f6c39b7c3e2accfda6f27a9dec8b0aef1174824515ed,29363627626.0,65.03472305973585,14-40,35031188.60706275,450968268.29652154
cea4e49103fb0b0dba376e724b7dadd0e68a672a4660ea1720e717e0b74f1b7f,ef636fb2337d61e7cb085fce911b219d98974b14cabe9aa882204c4c01181fc3,97306000000.0,61.632306547788005,17-00,70582534.40484175,1577669616.9922097
fdf26572f93484c8a6d4258eda07a2ca6cc9a2f6aa9ef528fa79e3434f21a55c,3620bc24c7959a98bc83a01b5b589ea66b760a61bc4e6f43aff39f090dc3cc30,37359999322.0,61.053344262872656,18-40,43711030.903781585,611207932.0409766
5bd5f13bbb32797bdcff959752c1a4669c7330630ac0982c829703f98ae3e3be,391cbe08971ff0f00f0d58c6af033cd1140e02290ec90d9e2624ec13aed7996f,30400000000.0,57.32445553880889,01-40,40039934.66793699,529616195.74002314
5927eb0477e966677ff51d21b09403d38c62f529167d3b20d7dec441ce559e36,55bc04fe4c2445b304bba06a15a25304aeafa5f242a5d766ad603a983b603ae4,29298401666.0,57.06853790546115,21-20,32113097.54478803,512827025.9339268
ed9b0aa753e3b2b8af67240090f87bfc9df9201564142c161748cf87eaee68e1,9c623a3220dca88e39bdfd0d1f8e724c1aa01979112cbae02984bfff2b83910e,33640447706.0,56.012288309395935,21-00,37097787.890159406,599928175.2692285
7463c4382a1e93825f898fc84b2987c944a110494d1f5f72b98c4b3018e63e27,ce91be81bb83e9b55016f865d2851600c5d27a60d574dbace3775e6d2aebfc0a,29376739290.0,55.392375821023414,01-40,40039934.66793699,529616195.74002314
a7b5d8459c9c382998624e6340adcdb1a2062181cb7d0c0213076f0ebdc08ca5,0a92880c989c1ffeb70101b1afe6e4d72352c15a4677b095da7411cf90e034c5,51116889474.0,53.222468026812216,00-20,64950598.134596,959217803.4687653
4148ce4f8248cd00ce486711b7710012e743c7897199e6212ccd592992d1932b,c007cd9d9276375cca92cc0c65e9e08e2eb248dfe5496c42d161459943ec4cd1,51116889474.0,53.222468026812216,00-20,64950598.134596,959217803.4687653
d82aea27103d40a008e4e9d8c6e588acb1e849d09e49c3f8f73bdf7b58eca850,9ef8816cc22196979ced1c54fa578532f32dc0fa412cb52c364e095e8768a088,51088011436.0,53.19236220736686,00-20,64950598.134596,959217803.4687653
a8fc4dd4fa0820c9eb5aab3cebab7733b8a100c8b3454e6efc0a2eca3989f567,3ac949dd2a320e66b6e61c49f15b8c31dfb937b28520c481aff9888a1f22f01d,25789592052.0,49.58141867031538,13-00,57512581.32082237,518986349.33746034
9f5e832d06c96aefadf9383893c5e598804c30282aa1855502ef5814df7332b0,64cf08d8096177605741489b34d6a6e9d94d3a2c62c41cd5634bf4f1f9ac0e5b,450339000998.0,49.11281967257434,14-20,90262139.88921611,9167641806.351824
52fdc4bba292eb95107b89c1c0270ce17d261764f7509781bfdd2949063e6f3a,9f5e832d06c96aefadf9383893c5e598804c30282aa1855502ef5814df7332b0,450337574233.0,49.11266404203923,14-20,90262139.88921611,9167641806.351824
0bab563f150f3788f5d7a48bcc264dd986f59ebfe4d0409f96eab3f24e04dbf6,603eeec5256abdd1cb3c1f1376c654b88037211aa76fcf3f06a3ef707fb6e9ff,26000000000.0,49.0420905537047,08-40,37038787.4265003,529401600.1243288
d7d18c0f104bbaec16a8dcee45ddd546b225009653fd1261867c163d2bdc5dda,73d97c981bb5ec837c66ee66bd312abea987dc79ad139f81fc62a32a218a9205,29999996789.0,48.11267515043937,22-20,54898170.930895664,622395211.3333204
3cbadbcb3c62fcc431abb2a21d5ff842d9574f3017a98bb2bbcd1a49f95f0fbe,5927eb0477e966677ff51d21b09403d38c62f529167d3b20d7dec441ce559e36,29260601831.0,47.801884217264146,18-40,43711030.903781585,611207932.0409766
9ef8816cc22196979ced1c54fa578532f32dc0fa412cb52c364e095e8768a088,5bd5f13bbb32797bdcff959752c1a4669c7330630ac0982c829703f98ae3e3be,30060000000.0,46.83946539456176,01-20,53243314.33537633,640629785.8631947
9a6dcaccfe99290ca15dc763ceab8505389f9dbd64db8c56b82b98b1da0e1da4,aa47c8feb172e06a8edb1cf002d3d7a80bfbec4b990513fbf1fede124f7d60c4,30000000000.0,46.72354934435942,20-40,45341592.08728763,641104086.231602
d8506835c27b76b4764b4e06a9156e2f1407441c233cf0803d6af8cce76ee845,eaeda5540083b0983a70e4b3e8e1f48be5553d3dbc2c7eb43f2891f76c19e132,29851272029.0,46.51364855680928,01-20,53243314.33537633,640629785.8631947
241a4b790dbe998c59abf8aa50e4d093fab18ff2a684a393209d542769dc63b2,089c054f30c19353c05ea95370eeb46fe61d1c60c64f2dad2200e705d24b3bd4,28000000000.0,46.01567608151937,04-00,46599066.735025264,607475610.7841151
eaeda5540083b0983a70e4b3e8e1f48be5553d3dbc2c7eb43f2891f76c19e132,b4d3df431b6fc452a102e017c9d87d0d11edd66a3c43141938c3756385246121,29500000000.0,45.96532558346097,01-20,53243314.33537633,640629785.8631947
d8506835c27b76b4764b4e06a9156e2f1407441c233cf0803d6af8cce76ee845,c223a7ce517db052d73f4f5869ff74894a6dffb64a9ab6bfa6bc7fbab53e79a0,29000000000.0,45.18484360926382,01-20,53243314.33537633,640629785.8631947
9ef8816cc22196979ced1c54fa578532f32dc0fa412cb52c364e095e8768a088,d8506835c27b76b4764b4e06a9156e2f1407441c233cf0803d6af8cce76ee845,30000000000.0,44.30255762356233,01-00,56927998.907983705,675876825.3408192
55bc04fe4c2445b304bba06a15a25304aeafa5f242a5d766ad603a983b603ae4,cb105d9bc651290cc3b170fef2ea5cc1a1066262fe750cf13a0e87831182d6d9,29377808654.0,44.09069264469271,23-00,62649349.13586337,664883165.7307353
cb105d9bc651290cc3b170fef2ea5cc1a1066262fe750cf13a0e87831182d6d9,bb3b480f9715035a58ae9d42137c24454d02de464436b9bec3297574f27093fe,29377571048.0,44.090335279651384,23-00,62649349.13586337,664883165.7307353
8d7b4ddbdecb43d37893646e312794ebba57b8461088d7379f0136a1980ad365,49b48c59e687fc51e4ba154c7bf709ca073c60697883dc5a9d43aecf21d298b9,19261743076.0,42.63428990252359,14-40,35031188.60706275,450968268.29652154
7afb4812706a970ff3465dc7e6be881b6d627389f6cff0247dc24e1406bc9d02,8d05b5eacf65c46c3b6942904be4ae03e6beb66e0957d7e9e2ebeaa337316385,450339317550.0,41.6189529020682,15-40,134336546.05317765,10817306770.386683
323754e94acafba9ff019453d831bd01055ae6c74a4365a7a27c4de522f0114f,af79290579b8936fc238630f5f23ebb9c202d451bfaf1ab55a10451dae1a89df,25710858306.0,41.221332792885505,22-20,54898170.930895664,622395211.3333204
6e222451d04c3a542d17fbc5c55755287afb05f487bdb50f632e7520d3874c0d,323754e94acafba9ff019453d831bd01055ae6c74a4365a7a27c4de522f0114f,25736582404.0,40.87137412722039,19-40,42472739.88203073,628657837.2466723
a27f995b4072b4055ce018d82bd8b384537d5c673cc6f81e40fdf95d80958640,9a30ee08fb3efc5b0b80f80561997da91a09ba47869fb44c97386a9811e4786d,21039998881.0,40.65302051135394,04-20,36691595.646278694,516648136.3786421
58dea38dcbd8ae81c5fc3f131af58de43d9b4cdc56e143261890bebb49b0a32c,230d2734ce942e538dc0523a90f9635c5da8ea64a497ef9dbbcf0bea8da25eab,26000000000.0,40.484312867936495,20-40,45341592.08728763,641104086.231602
dfbb372e1d1be4ed4184c278afec6ed242cbfed936308f66f25401091e596e92,b2387b56b1c922f6a4533fbd9143ad0ec566d7aab78b62a5b8c9ed4f433d3387,128502055158.0,39.23336441171536,16-40,110344659.4762223,3272513393.22266
95f4fc70461d2726da1360ecb902c021626e01636c7f10af82adb8038d8b4952,b03767d0d27c9c5662dc007bc4fe10337e3baea6cb653be313553517e32c5b8d,21959997100.0,39.16259756292495,03-00,41405538.782122694,559681760.792295
840d08713abd8e1d3d34f8d016c8d37aaad28b3771fef150c9815cea36080433,089c054f30c19353c05ea95370eeb46fe61d1c60c64f2dad2200e705d24b3bd4,23800000000.0,39.101818264941784,04-00,46599066.735025264,607475610.7841151
6ce5c6b237f99441e0c4a863f4918a0fcfc8f4d0ab7fb5b4e34a78bff30577fc,089c054f30c19353c05ea95370eeb46fe61d1c60c64f2dad2200e705d24b3bd4,23700000000.0,38.937202602642316,04-00,46599066.735025264,607475610.7841151
9e5b03c0b611812335b66eda1443adf41eede45a3e78162348810cb90eac7f67,5e08c6d2f9a7c772996546d7f630bbe5e4c041e92c5c432f91ca4f6eaaff2965,19587998992.0,38.133493177044095,21-20,32113097.54478803,512827025.9339268
1f7586a39357fe88f1bdf8edd72f5ee9b49138b2f3a3f16fcbf049194fe86c57,3a11032c11386c5221df2e0ab81494793131ec6a072c9cc27c34a37d600e5e01,29999999436.0,37.76655253740678,10-40,37614328.338455044,793357696.0191054
346ef9ea2a6edb5f07bfb2cb269607c545434b99602edd6b90d5d331f531fc57,d0b8cafca25bdc2893d10ff9147319a9576da97fda0247404f33370c0b03e2ed,20019871092.0,37.72511361631342,01-40,40039934.66793699,529616195.74002314
7a1f6551a93cb44a3e34aeedf41fedd60b73acb9bf963d3e854138bfd2ed854a,11e42b754ccf7d6231ab4648ac8316eb6aac2ba097f3b745fae56b3fd67a7c95,20000000000.0,37.68759381960057,01-40,40039934.66793699,529616195.74002314
43da97239706cd342d6bf23b5a95d3cc7986a836dec3aaca9e3eddd0a70467c0,a370ac738225c49e7ba34f824f834f1effc9880edc97803e7719b8971cd95b5a,20000000000.0,37.68759381960057,01-40,40039934.66793699,529616195.74002314
cf5ed0f5ab953e1e62dfce004af5dacd696f907e2645292a3cc3b6c37530ab56,65398a9c0d13bc1f72d744208a54299287ed8902eceeb9e0d55ef4f2d08076c2,20310856859.0,36.19770835058174,11-00,34967762.01737139,560142893.594444
066db3c5088e2599ba65ee1c7ecc46ba30f327c5d9b91edb07c39a76dffcdd2f,9474713f597dd3d2b08fc31eee6cf6cbbbec5fa8b67fa681d29352a7b86ad0a4,19999997100.0,35.660607436919435,03-00,41405538.782122694,559681760.792295
5b2d0e21d2d3c59b4de2ffd0399f5753fcdcc7c241e53e7a5f9cd403ab312fa9,313c5364bf530d21ba3d8308b851580290f542c23fa05a8b06bd49e64d2a9761,19853116289.0,35.398171135990005,03-00,41405538.782122694,559681760.792295
2639346c4f506c2fd5bb2fdfa1a09460b2b68b61be8111d46779a1898e4229db,3568df6b79f1f8dba77ad635b466fcd36f2dab20f53dec2dd73a2229c99b87b9,54930569284.0,34.772797903140486,17-00,70582534.40484175,1577669616.9922097
8c07f8cc1402b59f76265835e43da71d7fab463da385f353cbf8da4c7dd6eb19,ca379c7b6c84b46b0c80a6b149c66bedbe6528005e27188905f83b035255061c,99274837142.0,34.503110529052705,17-40,75520324.32350981,2875083298.189812
d30c9dd4f2ad5b602698f511c1910941e6bea1b7a4f7e5410a60e03264791ae7,4a7447661a0e2ecc0bfa3b33f9d439c6f5e04f4344fe5782382aebad3f930a64,15530861859.0,34.36124392726472,14-40,35031188.60706275,450968268.29652154
9474713f597dd3d2b08fc31eee6cf6cbbbec5fa8b67fa681d29352a7b86ad0a4,b7f0300a2843174daeac61e6ae0618066f93a945359842aff910f84b5b6fb69f,19076010405.0,34.00969300709776,03-00,41405538.782122694,559681760.792295
3589be74160c984dc0d9faf830ee891fff3add94243efdfb26a97741c37e17ef,6c5a54867495232d48f2749499bc43a642531a00fa56834888bbf0ee1e6799b0,54331263205.0,33.508278368861056,12-40,71761075.77731244,1619286479.9537287
a2ed800c3df44077ce7265519f86d1d0c0c70834adbcb2bd79b39399b52ac804,2fb8b712025f894d8f7161b372a4fe50e76b47d451b19b3ee60015157886f2e8,54264998207.0,33.46735602508783,12-40,71761075.77731244,1619286479.9537287
1c9026aa1ed84bbcb3b69ae49650125e4da93fe0ba0432bb2b03a120f22d237f,165fd34ccedd362deb4031abcb20f8f56b72e6b114abc5494c0e05dad94acf5a,15100000000.0,33.405828902993655,14-40,35031188.60706275,450968268.29652154
0dedc4f4d5ecca4948d610af4d7da9ddccd2342dabae644ad9b8120b0db2f9c5,089c054f30c19353c05ea95370eeb46fe61d1c60c64f2dad2200e705d24b3bd4,20200000000.0,33.17565442216099,04-00,46599066.735025264,607475610.7841151
7aaf64fea2a379c7fc297ac3bbbf95defbb9a9688310a94d7bd289212eaabb25,257051f07c9cdd7b3abd4ee43ceed6be26f47a8bcbed7a445b3028a69a2dd9de,11899999706.0,32.12944912733532,06-20,32830941.89135659,369354878.0458924
fa1bbb845b3f1a0606a8808d6de1f54154fa9b3c1bb5e5cf1b2f9ee2d5e1f767,257051f07c9cdd7b3abd4ee43ceed6be26f47a8bcbed7a445b3028a69a2dd9de,11899999706.0,32.12944912733532,06-20,32830941.89135659,369354878.0458924
235b23604de1dfdb9aab8dc47c7a7201968a62559826fb5e2767fe9f2e5b33fc,5c28d3ee380f67d4d3006dc5c157a37f3759eee6ef4f1cca507f97ac4c0a8213,19544436307.0,31.905222844504657,18-40,43711030.903781585,611207932.0409766
4a7447661a0e2ecc0bfa3b33f9d439c6f5e04f4344fe5782382aebad3f930a64,168cc6a07854655000c027fd18c5c38c3a758d4222849448d74fb024fb7b91f8,14359975321.0,31.764860500060664,14-40,35031188.60706275,450968268.29652154
8faf37b4fa68a66ec6fcdd8843ddb85f47ad97ac2421c05f0f5e369b2928a1b0,235b23604de1dfdb9aab8dc47c7a7201968a62559826fb5e2767fe9f2e5b33fc,19214484679.0,31.365387527089503,18-40,43711030.903781585,611207932.0409766
3e18b58702ea8521e992851e63c8ed80244566089e43a4ddd8f0add3304ebf4c,0cc8ee71b7eb9c7d66ae973cd88300e38e9459272f14ea567d598b525bc8347b,15975486182.0,30.85038629593056,04-20,36691595.646278694,516648136.3786421
2e2181fa2faddb2fa455827e660ea7474d8a915e745881c3daf4f3032662d91b,95832d1c57f38382a98393c46b7615e64b73973bd68251b09ebc76b87a66c207,16098303123.0,30.32056669999327,01-40,40039934.66793699,529616195.74002314
fa660c18ec5423e6074aaeb88da2be7945afeb8c66383e9bc7abc0b9b7f443b3,0dedc4f4d5ecca4948d610af4d7da9ddccd2342dabae644ad9b8120b0db2f9c5,28800000000.0,29.9567515302077,00-20,64950598.134596,959217803.4687653
0dedc4f4d5ecca4948d610af4d7da9ddccd2342dabae644ad9b8120b0db2f9c5,d8506835c27b76b4764b4e06a9156e2f1407441c233cf0803d6af8cce76ee845,20152116292.0,29.732027404488637,01-00,56927998.907983705,675876825.3408192
77f6790991292dc48b474b8df437cb3aede002b7dbef834a1d27a828e941415d,67cd25d8fcb4976b4d5f150b56d4014f29abe83a11fb361cc2cfdd710628a593,12849381810.0,29.7257032657832,22-00,27344044.036312357,431345144.3459351
71ac2396584574552b5bdc85770f163d532d3988109a7f2f42eba02ae1e03be5,ca7ba789c9ea2c44c4697380a2043c29e1abde549890f2d064b0b60e10505222,18492808470.0,29.62411979290564,22-20,54898170.930895664,622395211.3333204
5c28d3ee380f67d4d3006dc5c157a37f3759eee6ef4f1cca507f97ac4c0a8213,42857c20c89b3bca7300442cfdd4b4b5b8d25a2217b88b56266ae67fccc7d73e,19758388946.0,29.622857987715282,23-00,62649349.13586337,664883165.7307353
165fd34ccedd362deb4031abcb20f8f56b72e6b114abc5494c0e05dad94acf5a,71ac2396584574552b5bdc85770f163d532d3988109a7f2f42eba02ae1e03be5,18523384331.0,29.397409045369848,19-40,42472739.88203073,628657837.2466723
f1b25f04b1bbf5695e48b850f20b81f025e9e74731c6b1787b0b511e429205af,ae047cc5b0adf2245a3cccc2fcd23eca1169bba802efe2bdea05951babebc54e,13899989588.0,28.7480858077518,08-20,38667200.31714139,482165055.45371693
da14bbf825ddd37609f9d3604975e21ab32c864a01b5d36a7d0c5a5c0c77ca51,8c3e84a7c11e97e3f6b42cb98db8509acac46820043ba9b7f66680542ff2d14a,12860008295.0,28.43875724302676,14-40,35031188.60706275,450968268.29652154
8c3e84a7c11e97e3f6b42cb98db8509acac46820043ba9b7f66680542ff2d14a,611b08c1115cca6385620dcd9a25dc61ec4292ceaf4cc1cbf13a44dba5eca415,12859897872.0,28.43851238544417,14-40,35031188.60706275,450968268.29652154
c094b9073f78d08b5ca591084d69aee6643d53eb43880ea6ca5735c3f16933ed,de260b20fff0c9e2819cad7b48b56d638c0ef37c868b9d20710f453bdfe93b87,13399989580.0,27.711096498085837,08-20,38667200.31714139,482165055.45371693
57165c8d7e48222405261aada49650d06c43b0e8d7fc68c36cdc77a5253418a5,e328e0ac27548053653aa8a8bc3ce80831e19437856e6cb0c9949be3d0d486f6,16492170703.0,26.911397594548035,18-40,43711030.903781585,611207932.0409766
95f4fc70461d2726da1360ecb902c021626e01636c7f10af82adb8038d8b4952,9474713f597dd3d2b08fc31eee6cf6cbbbec5fa8b67fa681d29352a7b86ad0a4,14999997100.0,26.726959156293105,03-00,41405538.782122694,559681760.792295
db632d879c0416801ea399f8bfaad45dec27c0419085206e42755d6a55e226ec,5d9a2ca1c5fc4b5bc5117d18a6a3eb9808367876a80ce41e4e15ccddea651618,87492892518.0,26.70196798567489,16-40,110344659.4762223,3272513393.22266
64b383586e68b5c2026a7cb0b52bcca34df5d92f8760121eebe8a0da6a87c5ee,ab5e9e6fb64d40961184bdc2d2defab1756cb79027053702e6da5869dcbbf476,12861749268.0,26.594797616796075,08-20,38667200.31714139,482165055.45371693
8bed20aae98f813d1c58205e7ec19fd5b9488e10262b8e83991b926bdd528380,3f89cf1e9fd74a75cf00230dfa0180d7c556274c5c94c020b37e1a7eabf39ac1,15978967812.0,26.57296436686882,21-00,37097787.890159406,599928175.2692285
313c5364bf530d21ba3d8308b851580290f542c23fa05a8b06bd49e64d2a9761,f566ad3dd59d42763cdff0f22c7dae666807d242f013fa3cea4a363f44548b0d,14894888159.0,26.539157894284486,03-00,41405538.782122694,559681760.792295
5d9a2ca1c5fc4b5bc5117d18a6a3eb9808367876a80ce41e4e15ccddea651618,8bed20aae98f813d1c58205e7ec19fd5b9488e10262b8e83991b926bdd528380,76115315110.0,26.44785799199351,17-40,75520324.32350981,2875083298.189812
95832d1c57f38382a98393c46b7615e64b73973bd68251b09ebc76b87a66c207,3e18b58702ea8521e992851e63c8ed80244566089e43a4ddd8f0add3304ebf4c,16078691637.0,26.39133536500524,04-00,46599066.735025264,607475610.7841151
d8602ff184aeca9a53a0401a7ed2a3caaf7ccf4ecb136f2bcae8a381831fe0ab,fdf26572f93484c8a6d4258eda07a2ca6cc9a2f6aa9ef528fa79e3434f21a55c,21000000000.0,26.233370513479638,18-20,48523225.89708684,798657449.0432825
93e423938dd0b94126e13712347abf9b1abed46209230bf8c1814053244d99ab,7e32af38e25942354119bbba3d3ecb03ebc7c0870e9acc5820b7bf3186463e26,9575945604.0,25.837250918675856,06-20,32830941.89135659,369354878.0458924
603eeec5256abdd1cb3c1f1376c654b88037211aa76fcf3f06a3ef707fb6e9ff,b7f2ed59484e0f5d666a7b5d91fbe00793ad7c8d3213c4cd9c35cf929b736a64,20430999270.0,25.7051580188748,10-40,37614328.338455044,793357696.0191054
886bf4382971198a39031ad44d8691c6a3bed5fe4b7aaeb1fffe464d7bb28869,f1b25f04b1bbf5695e48b850f20b81f025e9e74731c6b1787b0b511e429205af,14399990000.0,25.65490867683739,03-00,41405538.782122694,559681760.792295
8876f2c6edf18ac14ed302807985d58565d37b7b5054bbbe1a2db6f229595fa1,f3901a8f3e5c18b26f844a69a2572c9ed1d2c91bca6e02cf52cf638cedbbaa72,16999987277.0,25.474156665177812,23-00,62649349.13586337,664883165.7307353
