node,in_degree
bbef55b7a9453d64ce102d9b812fcefe42aaad05851b5cc36e6d68bbfd0b4940,2
737af786a24c12781904402b5ad5f4d0f42a9bf5711d8d1df2a84d24cda5cb04,3
2a81dabb06ca862f8aae83b59b671d553323e531b909b2778ede054a02ac6337,4
2cd155a1b84ac0b5f55c19fa3ad10be60c9799dff7059590ace4c9bc1f4b01f4,3
a9b88c2ba64ae121186b9025e89727a3ac5c282d243ef541382c6f05d8cde1f3,8
3dbd7039bc77bb1aca6cc36c7e9e41dfe524fbb8850169efbac887b3b0fe00ce,8
acd3eaac06cfe5097d8c516648b6a88c7529be8626d2ce7643a7583ca29f829c,3
fcb91fd86249423d3dcdaa3ec20bc4a83a602a96dc42eacfe91245be82fa02d8,2
824ed99b9a6f55e7eef4bcd0484034e3625d910a25099b564623485a66115817,3
611391f0cdd01d73321aa26a25f26c77ba7e49b2b8681fff90d43889648d3817,3
76dfb6ca5dd74ea5f374f1007d85ad93644a4c8a6ace6b603731321446d9ffe1,3
90cd9bd196994982f61bb850520099ad510a30273cea9d213d3f685e565acf95,3
b1312bd928536dd37d322fdde775d4b19d6c31eff55da829af97243a69b3dd28,3
fbe9d6c9770ef89a4fa0373d349e1309e22233c2dcd7a0d7d71235acbd3a1e4b,7
9be8d6c6a0536b1ce4b44538e9a4f18afb1ac0e1272ac2990cc2a294784d431c,3
cda89afa198b277a7873f1ee438e37f590fc01b82b0f567c5123e57a8d68cd4e,4
a51a13ab086b0a02324ea162ad56e5be3dacd2ac00168798755a7df4e0e31675,2
e01339b519feedf4e11e8f170709e3a41437dce159f9e29abf5c259a60dd0129,6
f516eaf05c030eadaac8ece8deaf282d6f10a41cc684904d494cdc46f8b8f664,2
5ac7f449feb3226800bc0a27543ab327ee5726afa0975781a70f1e2f8b0c4b58,3
a6737fb74ba90369cfb9f8c5de1680741d19f8913fe90427eed5178565b57f23,2
485e3d7896d0da80ba0b8a6169db2d854db515f2dcad4fd4f358b913abc219b4,3
1dd8cadbace8cfde9ae42fae02c5b820014017a6fb8b9b802229289cb689d4ea,2
180bff9ed28b90ce91a92a29ea461609e3b108b4bc1d3998cb4c1ebf299201f1,3
eda3c938c1c2dc0159aa3ed3ee0a875ec6ecd38b9dc5060fce0e490153d8109f,6
b5280d83609384c120da322bf5cafb4033ce0c10acbeee2acde8c0f01aa22740,3
a7997e7289eaedfc72b23dd8c959b20d57fd6653a85edfe3fe75768bc945e3e3,2
eb434f8b589561ddfb692b9d24229ffbc046112ea22f8652704e56de261d469c,152
c712e3f29178c67648719605eecb424c992c6aa97855c5126eefc21505917bec,3
fce1b3c0a8a542ca1e742b5ca2ad5af4d604152874e4d59bdafc41a1d6f8b859,3
655d8e5912fbfa0a14c4fd416eaeafe1e621d950c9a6c6c6ad50a60734b5a6b2,2
1a9860587981f627b78078b7eaedaf7967528e9755c2b321e4c4198f784ed992,20
e0ddf24d020bf3ad4e7348cfe5a3e4547c1ea96e6e70a216164e616f50cb5338,16
0030bac3844e6f68d5f60d370512f9784458fee2d388899384aebff67cc1652c,5
91367cbbe65716daa1ef421cdc8a578873e234d7fd4c0ba60a1312d038f6954d,3
e612f6fb565cf3d5514d9a4ee2ad3130cec221bd11929ca70675aa7884fdbc02,3
f71675f19e2dd2738c9ceb32bcd124e6cef0dc7a82259af7501eee3904ee9661,2
d9e5d3c249c84eea23903382fd2966ea8759b44c0ffe4ea3a13dd675d5746b84,2
a6867cc575109fb03fd87a964ce6ad2b545871a504ea7dc079c1b8f8412b333c,3
3db20b4edbf61d19b37e1787ea153ef387ab55c50b201452b835b415b473549a,4
f8fa01ae8be83137da25da430d6e0958dea3645d1cfeb5a6cf5ff0f230ffdecc,3
aef1e97d69ad3d5f819a6e15d80406800bacd1253017f924e80736ddb904b8db,9
c81fb7014ce40abc6c1bd829ba7b198762c23d7f6de805d804692085dc7900f3,3
eacec899478dd7150cf8ae4c38acc987777d44217dbea1ef442c97e713f77c7d,6
a69801b81891060d6c491ce26b6c1d1454eaa3e543d22778a61ae5640310949b,3
905d5bc7dd23ff12fa0a49e997e6558d10e9288c00ecf4f03c22ffe436c4ec4b,12
588856723c27f3214e6f61dd6f37cffa662c1a8625ea5e4320dc64e4bd60c432,2
76d767f44d21e1fd245001b6fc7c5a13e3c8f96ba90ea15686ebfb50df0dd1ef,2
4e8f7af55f8f0bc283fa11fb85ab44eb0fd879c21676acb49c64d2613c6a663c,4
eca76709d90baa0c17ebf6976fa05f937df2732076d7b8bc7ded219608f6abab,3
7c3b75b045ac375ab9273ae7eff16314e5035db24a4df74fd22e484e64048f21,6
a26af11cb1753cb0274eb871b968182abdad4eb252606c2504d044023cdea9f6,3
d29a26b87ba26589581a2de0e152771a5eb0ab8e4173e040e950101a7a589ff2,9
e05f27a0769c99557f19e49dba9c97da361ec25991e7fa32a39524b63ab6fe80,6
10609318b86c4648d9a40c6b3222f5903b60ecde8b56e16f1391b022e3ec5214,4
826e31ed773878f8fa9f2ffbc2587b9b0fea6a8b2bbac2c2cd3da55b6a4d08f6,147
889c7dfd80bf1c75e3aa90db3bde3292c7822309c42c9892badb1c3f1c72e322,2
f5f44fb471563454e077e2218628f6a904979a182f262692c5d16890e2f3f5c2,2
bbf8862cc95f6a2d4d69b84d7c20429f6617cb5ad28594760582b2be2b297848,6
ecebb35a69f247b1c886da1e2a2887943067bc08fae34d67b608efbf2b9f2854,2
e36ba2f004b41f91315f60e0ac38dd35f52121703e456de7de680fc1eafdfc9f,3
12ab0ef021bec642574a3452f4f37fdd490c4da25775e2a8bc3fc115d203776f,140
7fdfe118713ce5dd43e089d5f845edd14a5d0d3278492889549c06b82ad9eaca,3
f13c4d0470a8b8fe12122788e843f2921fb9d4811fd93f02961868c1069cd87a,2
d6882cff4021be9feeedb79cbbfab4b68d3425d0f3d6999d0fd1395cf138ebaa,16
d363f37456d03144363a364dab52516720d98d85185751b76d9c49bf9bbf177d,2
60f930ff3ca9753306de918613f321b8113f0d18ba57505aee0cb59a8106b119,3
f123b73b73f6ca65d7e2f79d7ca463a647eb5f5c5f70050fe64b6f1070570e53,2
eb4f94a48c64782e0a978a70cea989145d9867db8a8cadcdd174f637861ea8bd,10
fe3b38586002362708e06c2d10232ca8105c80ffae7fb4ac1994f7822e89f40c,4
5a497b3cc6737fb374a867b3f19f315b8a12108bd3e62ef0eeae1d5aefbb787e,3
17c7731839b618075db08d7742d44787b69d9248f60bdc1d865331470d9542df,3
5d9a2ca1c5fc4b5bc5117d18a6a3eb9808367876a80ce41e4e15ccddea651618,10
36205375c0e53feb6e9dedc8e88dbe0a57b7440586bd68f78beaf24ea1b6d16e,30
e384dc7f040a53d4f7964b8075548e9ce4c14cff2adf9cac49868640048d4e26,2
878087ea5fd4fb2bd9081d5a5a73ceb7c6014acc83ab57d8b98c9b29806e5e56,7
72d496936f901df27f4aa1931b6c54e7dbb12b81ed485a2063e67e29190faf14,3
9a83354e9b83bd7ff81a629aba0ce4aa94204a7c06b029bf2520f247cb2003df,4
83509236d84a555a8ecf254c398e8b549fd3a3e6cc0907fcdde94aa9f2199c06,4
3ecca7e7148f9050feaaf439650c442ef9b9878db70b6920b7dcc6497decbe0b,3
9696fba5a0ce10d1985465a57ce3d35dc33167af2dae0e75adbf0b231d02b17e,18
db1d54b26b43cbc251cb70602efbac32cecce4e30d73287fafc6e20e8096e34e,6
eeac84d66f21180c98c6cd293e366731ce906949b021cae48a3d416695f6f599,3
d44354dd3723c98871f85b869e0d21d697d05c94cbfd794305e46c9c12321b33,6
4f2653d81a48f6da03d690f00d002a2ec4c48e36bf13f20893f6ac260e6df070,4
36f62b230c6e914735162ed3b4039c6f6f5236505f3ab91cadd425171edea645,2
96f5996910e53b16f92103b23b9da1616cc826c02d7e5ce1ce763ef9bddd74cf,2
6e5ff10e126a975a178beb73112a10115f28961eb10d51fb3b53f43f2ac7ec74,3
4847962aa3e49547563991d19907bb1141d109ad76b9f6d1e4f3efc95aff50d8,35
99a88216a3ca34483070a0a3010836c41072525fed328adb0eef410dd4f15b5e,2
487254aeedcf7ad93965f35adac7573df6d14f4fc00e1391116eeecde2da0972,3
39c998b81cfb27716547a1cd8938a81d21927338d28fddcd9e633d5018055c26,16
a31bb22d4aed55764be3ab1b13f108d44130ed6828dc9a18952e6b612c4aef0b,4
7a3d19afba83d361c5f666dd9935b8bbc23088d9c1073d9f2d91f4f40ea8b4c7,2
a33e9bdcc0bffe4ddece27dab09044a59166fa5933370931f2876ff243a0470f,6
207c90b6b8fd1b00f0bd16f3d5c7b12beec0011b0e6e81c6e771447d52b1673b,3
e1bb033f1f07f2fc6c310c77df4228f15092c3712bc2194bb0c618a9d86131bf,7
7e1f404b9d93dd85f49e562c178874babee755cb329a004035f1db47a8edfc85,3
6d4d56234710fc81adfc621a7eba35c37c47c7bf25f34b897abace42e4feb5d6,3
b65c5a10c62c74ca1cc4a4f79b91047fc5d70a1f2e85925b2740206ae2ff56b7,4
6e1d1823deb89b89089b0fc4a61a98544c164033edc76b65494c320b7d269db3,12
1ce9946ef8990e6f5949a8edb6b40f66bd4280af0d1c279cc7e6803899ead35a,4
7e0cc614931fd8428b4aefab385e299383a6254a1f2d5d8bf444fce949d480ac,3
2be86fcd0b5957ba5a800136df23327606cbecad8c848737ea769fb19129ed29,49
d72e2e34b059f4014183c5995e2d4e463c29d77dba689cb1c227810578c83bac,2
1fc7ff64db281d969838cc4933e5c4e58c66d30b8bc7b29af4d53fd9e3322bed,2
f19c0aa19a4d3802f7ac4905df1ba3a8bcb83bd52fabff75f2869d13e8940d67,6
937f95c52a2ce46804cc02babd0e26eeb4142137d3617ed75bf129a34281cc5e,2
c1249ac91bd7dada5af279d780199674c34443b8d4ee51564056f8b50d424cd6,2
ba61a1041c7243ed7bee4a9b3d0bc382678a23cbb9668d8004720d262d1526ea,14
41368b43fc4a83cbfc629fdb4969d92218467704bedd85a0a51781e86358c8fd,5
fddb397cf5bca885fe5e3760923c5431ae6517574fbb3aa3408a7b4e8311ad30,3
b818b8eff666bc39bde3203aa47a02384e9ccf272c43f29e92ab3ddbf377e9e9,3
f2e5bd0c331c37b5f9997ce9628862f93b24cff94d5fd7c7e5c8eac271810e29,3
74c7d00b2971ceb4ae946c3173ad6d871823781dad459ec1a7a097d4b4963620,3
a86c8361fe5c82b8f8313d8498a58b2062fb27c27be3af3e5effc723ebfb56f4,2
052cac4f6b9c64dfa12ec85d2ac788b59add6d5e748c90e2728da9dabc97ef38,6
0ca5fe71e987b63ca7f8965956644e9c4ee9ed420cd2b2cea98b03e307b8acc4,78
1fe9aba26c5c39999493ce18b68eead8481fb8ee767c2707109db8c9bfc4895f,5
ae3b585863186d37235eda347a7e3ae2a3c0edb2a82d5c27005d6cdd65f1f118,5
7e380eb0a760c16e578677df28010e9a8579abfb0c5ea8cf788daae5415a4543,4
f9e8c5a2819c407e46404358e116b6e4f73185f26e6d411d53a743df36514ae3,4
742885bcab9a2f4730b940fe4a1ec4c1ed761403551e31d4328b20b465f0879f,2
0e0309acd509435c5cba57c1d41093c4e1275111cd7c6e380bbf42224d409737,12
819636cc062434d0b8591d83d15331cb2128558ec1beeb3f09d8430af25978ca,121
716a679f412dfa4dacfd63f837180e7696d03d6cc6d7b7874fe903e3c8e85642,3
a45e6f51f661389ed5088981ca127c497f064bb1764fda806ca3eba6b5338151,2
1a63ab388f535003339b527127f937452d50cd676b6f0d8921639725e28b3f48,8
a0d6e2db440d70483d306acf16a66e47315a0a4b578ec4c29e5036e882e7aa61,3
123376a56b5735402755e2483c5e2569db4cefa271972570317c9fd2f8b5620d,10
51cde6c5e0580801bd0629833c7409c59395f47ded6ffa396472cbabc37a30e8,3
518cd58a71952465bb572cd06a091bdbfca947566e6f2417003a76ed490b8b5c,150
a924b31c61249f3e695f285474d74dad57c97b69cebb12445774c1d1c0f57304,3
fcd975d0b75bef2a60640f9f3e111ff935d47c2f9e526a9bc3f10ff4623e108d,4
77c3f3e5197078ed49aac6f4e1e5e64e6bcb9c66b680fb5e1121baa16ed43f24,3
5bd5f13bbb32797bdcff959752c1a4669c7330630ac0982c829703f98ae3e3be,2
3191afd0515573b5cdc09ce742fe345f6626c88b152fcb6d8b70e73145133e8e,104
8af9298bd301cc6d251a263ffe820e5ef4c6fdcb1769dafa14af5ed60d0805e6,31
9b4b710e2c54cc71a4d9cf4a9e1f03328862b5af90f118e179d4bd7c9723c8e2,6
f6307513a61a6325dd948ccb7572df486d82df87940d1f07c2fc400c6f2d6133,3
d9c8dd8fc38348008521df3bc56168f6358752ea72344fba4b109804d2e81e3e,3
2d09b0061f4db86a6e12e893179e925c69634e163b0df181494af08afe5383d1,58
0a2366069ae1a66b76d5ae83c83cf117c0c7d72eb53170419ceb794c32fe84ab,13
66be716e6de79e020d7c44e9dbb0df5a3e317d7b9d566e205db335433843cd89,2
627c632d83201aae590d40cebe0e9d2e53441a9bce6bd7d07c20d4982004937e,9
ab894aa6fe545d8dae3c812570c881e423570a3a5067ca8c0377d3ce8a7e087f,6
32027cdc441ce70502da259c1b19d1dbf6a976ea86283054784ed088beb3ffbe,4
325982ed89add140523674c1aea345090a527eaec1114e6414b068c2dd28473a,4
04d212cba0de38a3c8ebca942f0970a0ad7b12865debf5ce8dd217c4a9e4ff21,3
cfa39a0cdf52aafe0938e8c9844c0a4d2c0e64bb635a90265989589276ee5c90,3
69d744dfebe9cbc29fc6bb2a4613b80514613206b8feb6ef193f17ca579c382a,4
882a4cbaf3ede7367f9e624ae4a17818c4bdfaf32fd594d7c3abfcfc54f059c9,53
93c2972d4292eb9c6efda00f49ec132cacfed8740b51d450c326fe3d0c45bda9,2
d06bbd43755c0456eafb5db4e01cdda11ab457560521772b56a68f8faf92159c,2
235b23604de1dfdb9aab8dc47c7a7201968a62559826fb5e2767fe9f2e5b33fc,5
6ae5ea1cc8cc5582872147d47c6f66403dabd397ba0d0e7987ee230b9a0fb09d,3
ec1f65719446fc84dd217605ced1f91000a2445cb1f40e97193ba5a512dbb5ca,171
aec0b8bdde4c259130e2e446c00b0523500cafc6bad5b3e948170cc33873c3ac,3
860935762d72d0df77fe25fe97972523bd0584a342d1f7999f2e1965956dc63e,3
5f9033ffd0a26a7f9e76278bcdc0519df367839577a1033aac66492b29fe7d4e,3
983795ed48afd7d67f00dbf34b814c0443db827631979fab7398a6bfd302f9a0,2
9c97a2d5874c44ccf5ae60a40532b407632f64e39777bd683e5b0ef9c9a0530e,23
093d3ea5e84f46b4eab7b2c81858416e961b3353018ace22b561acd00bf5afbf,3
c4742365afbe46a48ffccffa599f5cdfedad26ae14c02d96aafb78c7ee9af000,4
b1362411dbac1f6489ecbaf94ec85118b980333b57b859b63e040bf66f279c11,3
0f530b1ec98e352a433ecad99ad2c8e942236e1580b48b9d304e0cf70d2a2de4,3
706713ea4be0c665ec63b42875dae7e973ad4ead88352e578667a791f758fe8c,3
99bde145799549e2d2b58db41e5d32ca1c8094f0d09cc191c11ac2a45c66241d,6
8d58a48ba865218915e0fd96a14c26de364260e4aa20bb9cf8e5bc41fab8a7c4,3
94fe024b97e4c3584ba1e2b3f4e954dea9b9ab65e4b774ff070fa4b101cecfab,6
6fdc4763f0fc97c390fbda33f507fbd3e4559aee84e0e4714b71de5457efde65,51
0f16569e07105e69546189164ac54cba347d073b205566988af75f10b6b653cc,6
9ce1701d2f967cbd6d3a307397ffd635767c09f04cd34a356ff1be6c403e6fb2,2
7f58c56f1981e2e66fdce3b387b52fc822699b58e5bac61628dfbea5d3e2bae2,3
47d3bce4b4796401931ef8468eb6b3bc775e122ab046726fb70fee61c9fdd9e1,3
b0f58cdb886ead50f67e747a75766bb64313b462aa09b2d3eba8deb573f0ecb3,3
d98f1385c28ec2acdfc4d556696bfb38f831e1b08429a6a9bdcb6c61a4934bcc,12
c52351b2cde892dd774dd9aeb9c9d7e8cedfcfaf6be9e3c1567275d9063795fb,6
4dc5dd74448d8ee18f34725f93de09191504125cb26c408357300c09f5d04501,3
b7ccfb11eb88daee02a048156c1c90127bc06aaeb259d6834bcc6a2102e8bcd4,27
c51ef0ace80a3d1afe1925cbe922f29be82a36db33cdc08a9f4ab313c91437d1,6
b2f4d6bfb4be1e8ea313a2a79ec637f8679c70d1f910722ac8cec53f632c72fd,130
14edad7613ac7723ce88d3ad92cdede0f76981afb74d6cd949f5186748546f05,12
0c1e14fe599585e082826d97cbd92146b1876b7030f81e91eb5d27006fdc3a01,6
21950bb29b9118331fda7de60f1525395b3394b2f8ce95ff2a97f8036c43ed03,3
25d47efc5f198b436c0178f78fa94e1943b2df39617b13349501e55813d0ca91,2
31ffb8cc0b3f455f29c0697263863c4116fc26cbd54a6e9d86d7166eb9293d5b,6
ef4ea821f6a6ed4013fd15b2caa7157342f1ca88df44a8ba22a39d7b51456cf1,3
5ac95af020f6de80cfc2e2fc734b2299620e388dabf3d5d0042b5a32bf1bdf31,2
3acabaffd40d3c4dc2b21803eda80e33285dd3aa640e0d14f414f2321e0571b2,6
b20702180c74b075a816e69407c5680fc6ed33d8d18d4a75fc429aa1d633c751,3
fcd92c16ec7f1e56d7869b9de9d4423a835258584ac184ec07ee9e2068baa0e2,3
94762fe958717c064b368833eb0ddab98814c5c68224a650648f5690e01fa38b,3
e9105deb62684c5b4b07087215b959b090704dbdac4290a61ab48cdff7f340ef,3
0b0db0447285ecba6200ca3dccbbea5362d880df68cbacc23c78b6139426aad2,11
deb87ed337320c983baad425e6dae8f7c696e5483f49de8f95fa61ae75fa35a9,94
05920c740a046c13ddbf4cbe40238e55f7b9bbdea2174e72d382031defd4f1f1,3
0095ab20b4454e33494aa2fa8175f1c280e271039821c52a8124960dff8120b7,3
6fcecf84d8a319d348c7c46dbad7b3ab1ab2e539d483cea1f57d475d2ba198f0,3
21b2276d5dd4826357e0179a488c75272539b771458bdad64f1aab14d3d656be,10
14a0a5326a14168a1f491ffe13521a1f8870f7cce45b02fd6c65dc221e3ac587,3
a6715d9db57c01d174f90ce2d7fa81eb401f17631f56ffa8f94774384288bdf2,12
ada76706b53528c23b0472f2d57f5ac6cd229c15c28cf4c68b4ad9f4bc01ed36,2
19e16556e5e3e2ea4fa12aff3e1cd9475225c58e53bb633bc0dfa64db2b0438f,3
67cac35dcb0c980870b81ab4269f13261eb572a1eb627b8ba49a8e1dca4a8d54,3
377d8f792b09ac99b4f635dab5d3de743f8f8125c36ad4e99d55864a0259f994,4
056c47f98e3f528acf7eae57a97017f9b672df3ff73c06b198ed978fe1bfb7cf,30
cf8e483a8092dac6b4a28392244080ed02776125242ab67efaaab4022dd2fa49,3
d997043f2c83650e6859a22374ff5c685f9e4e03a95ef3aa75e5ff3fdf5b1506,10
bf678278f8ff688dc2ae470869d01ef1022efb3bb45f600a174713d5bdf3d97e,2
62fae691f5a253109494e320e266f4451ad63d22c248dfee77b8615e0cd38e02,6
34a00f90ec21cb45e743ac82ad6461021ef7138baa5066482fecde24889f05ee,3
94a73ff2421f2e497dac4023817e3ca30d9e4ecbff11fb7e5e7c56fd2bb2b065,6
ef3f988877f80fed1f44148e7ff68fcf498f60d2362cf4ed1824dca96ad01279,6
f5c68542efd980151332c3748e594d5d3cb96be107618d49eb34b5b507ebb6dd,66
30ed092a6e9cca72e0cc54a42f7577568e55c5f577b4d12683165607d98a3468,34
9085f8eb1766d316eb3ad52cf75cfa1b491dee9d2335b20e13ba0eec354eae73,35
79df41de9fb5462d234e23493bc772f2e77c11ade2a800d0b87a6b5caa7870a3,32
9cc52fb831b2eb072f4abad7be515adaed8e8478ef955de287d41ddfac550ee5,41
ac0a6af1b2b8fc72e268692af9175f522c6b73eacf649525c70e4a6b2217a0c0,43
c411f543ac676d5db4e69e44c8ce8e50caacaa55f92317e00d124d2e6c2bedf9,35
d5083375411224aac3de8a602cce3fcbe897017ce70246a9d24b706016a5612a,25
93e92709d723fb74261de079e84da927b13d1ce03e428447906504328c16057c,3
2b82e7b48454a3a70e8ce7558d7a9cf738ae86328ed35b3c0c53ecfa8a827867,3
0b3444c6aed4d29aa5ef267cca760b373413b8e6a1ddfb8b9566b317f2232ceb,3
8dd42a44b36a3cb569577ff523d63326072865ad829574d502e2518f7d4adc63,3
1d9e1cce69048984bb7d52484fbd4b6ba15cb478912a6e6905ce0e4558afaa34,6
1342648f5c86dd9fb1120059abf823e1d699c2c1eaa891a5aaa1a38b09f65b10,3
cd8ef86e354c8645380e0e28997c174084bf54dfda25ed5065c70f8b7d6d1549,2
16ff69f4a12d52fe758ed5da8f65d28864b5c4453ff969bf07960300ef46c23d,2
cc99b6027e89d16f4df46d0574ca9548f5308a479e6cc76b71516c00facb609e,3
21b7aba5a7c4431542acdb8d268106652a84213ebe4f491fc3b436d9756a0933,4
c6184724ab9666227535b6f7f2aaa8f9ba6d0fb01f095de715ff03eeb8cf47ce,3
b3d9e20e8ab5a0264aa88aebc5ec0f2d55a728d7811aeaf97babdcf5e9fb4250,203
341a5fe9c3b621165c002c66a059bd4e20cd70cefbc4f7fd2494da4c9d259216,3
656edbf9719a09e720a23548750ff39f4f5d21c977dfdbbd1a72bf047cf670f8,3
1b9a59bb1ffcb50bc2d15cf5de4cf8f4bcfa9148bc5708fa5fb4d8cbec3420ea,3
0ab77b6792784609619799409f7f3a9059bb25f4b5ecf13925772a4772839e52,3
f3923b7a41b520cccd2a9c18bd36bcee41755a0f1aebd79fb7daddabcdf6a676,6
0dd32ac5a4fa83b40349af21bd83567f37fff6f4e50ecb927f9ec2bb1f2fe1e9,7
8a48cce31ae1f6e8edadcb5bdcbeed435de70b2afbe6e044b05caf4457e35dd3,2
fc1c41983e8a96b32034ecc779bf445c493febb633bcd0dfedc9cadf01497820,12
a2ae75ecd6b0431b7c8976059cc6e08d5919046a353416f7f94d520a3624e407,3
e82e004a40d8e319cb1821e51f8b7aad73f70acc1119417c293d285b8fc9b2c0,25
224819cdc03e89330ef5a71a837fe1bacaf90d273a5901a9a948fb17ddb7a1ca,10
801e6e2b94ce4508ab25ec7891ab0ca6cce698ff27fb02704b06898938b9986e,102
a159fd169a958002ca99ed3e0b428bf85158f0138a5921243b37f2a671ba8007,3
a9e23cd253c477d42ea7c0c55a55987858855d17fda6503e56ec9b2e59efad9c,6
396a745b50487306757e30e1d513f1b861eeea7e3f0c3319d28edef6facb7ef0,4
cea533b81aabbc930fd5638feb71ff97144a241b44f91a0580bbc48e8877d575,3
0926e3803210a239279e0dbd767482d8ce77caa3ae83ea129ab1211856143f32,15
6982c57599c29a7ce5d46d22af6e8311d1e55b44c3c033babf67691e25374b1f,3
96ac544b75272e265552f588d39150420ef9d9ee664ad5848cca54116a37af0a,2
8e76760585627c3cded5b7ece056f68219af1349432607023530cf0418c68357,3
8a950cef958d58554d5fd2006e2adae0c5015cbde94de6e87edf1dd7f897dad8,37
3e25f259733dae5e540222cb86aee54298901b96443b6ce32b74c57464571be7,7
b6f2c3093a596607ca8beb41952e48127a7c254e0030d01e88dfd3b7de21e3bc,4
db78fa09e1f44699490477ddb3c4552fdfeb654307965fffa30ee9aa5b46c0c4,3
e32379b32685f8f090dfa8f01ceccc8bc3bebcf6b87ad28a6872170b8135563a,2
b1ce2ce2a8a40063a8016b1b2b5e8beed0f1c8e0e9eef02e8f1053f281fcf8f5,2
70e41e8eecf309477a27f4da83e36ef8d5170c863eceed35cfb94dabe689492e,3
967b934b8578fee6b3297b90fb55ae5f06c884221fa39b771f424c3db680bda2,3
8abffb7746d94c515b2bc2965490f21ed8cc7465a1e02e48b31d9fb3da8c7212,3
fa5c526a2b33ce52cfe6f18a0323f000f2e88d618fb1e6805cef5cafe399cb3c,3
9736828cb4a9f346d5d78c1356a7952dd231b4483a6ecc6c71c0b07ff2418e47,4
073632cbe21ff59bccd54f19610f9d4f3f85fad02b76ce92433800e8fab35aff,2
c52e1c9dfea73a418c22a4564bea84d842cd786547ea28be9bb1efe505df35d4,2
c45a4f8b2a166af263b3278246ed6227b2b046383db02314cfcdece86d5f56a7,3
17ada260a34f0aa1682e076fd9dd3372e6f79118e7f10a9ce4512f71fe42df0e,7
79ced73e54989d8a26008e2108f98180ec8a1e378168feb44de22243535da3ea,3
7518be5617007df78f7591dd5eda8706979e68674b93ad203603d1b372373562,3
56f1f2f54ee57db46ff8586df29a9b7c25e58a4f45ec9cdc397defb27efe4c89,3
b73f6de32e1b1be3b66867491a816ff7b3ef05c7ab96e9777d2eee3cbce25d32,3
f85917024c36243cb3f62e7ddadf81d2570301ec3beb79d5e4ca02f23f1600c0,2
2bff65b232fc022e8dec97f09cd4aeb14451d3fa7bf3f33add5d296c1ab54b66,4
293a6a707c75774204e42a89f65e5aa1bb4fe37122efeb88938a68d6f849fbd9,2
40973b20dc511789c10699205bb7ff638173f88187e3ad7c9da6b00bb76b6bd7,4
b929c6a3ccb0f68a30d19245ac74fac2d8797233485f14c8a2fe3ceeec84c182,15
3929545768d33eb53891811c929d079e4125361d0efb5c38aab26aa27eda9818,11
99c8dcac8f5d7829900b579514f0b7338661d4e99d6c705d5c61119614a8994c,20
62daa4d2eac870fe85711a7d453f32f11a0e248489488817ace986e7d1215a93,3
55325758a69d2ddc6b6f47f2e3100ac2571d2b8d581562f6064017395d414fa3,2
8799016e9d1388dfa158113d75e15c70f7505517b84f38684804c142be263a0d,3
6bcec593af2f7a46b6e1f3f40d750aa98d0a372da8c87ee0973894f1d973809b,4
f8b9561b158ddb621ef4bf7f2fa95b603f19db56b35316f7a0a1cd33bbe7bf84,4
743798e703240972c98034947cfe9245fc18ef26a1e97f8323fdf7c0118ee8b8,2
3768162c5a31f04aad400938f71a1d35dacc6e5a7989eeb1534a0950dbe0a91a,6
8cb18f9b134d0684c517c859f47c8db5bb3de81615309c9160fe5e08ec9c8631,3
b86b663a410f7c566f412c0c4dfa9317227994f6ae91b7378ebcafc8e21b4c81,4
0c6a2c5e9b6900cffea69952594e178c4f027750763b80aaccabf344fab367ab,3
047971d7019f4fecf063cb286c9723610b2028a4da6f160555b084a8cd2939d4,3
ec788945f793ca32274e7f48bab7e4925bf8b51311a6cbb73a3216567228519d,50
a5cd09e1a873dc056fec2a849b702b570bb5dc69d13cf6e9340b0cedd575e375,116
8110e40126514915429bd8183c5b9afb51e633ac086130e16a965229e2ba20b3,3
0def5c7917ac41c57693f598c4c4480099b6d2a0d701637dbbaf98abd711c946,3
9e2382dbf4719708f3426dd7a103d6ae8319ed1c4d94747510c7652502431905,3
c2140c9975cadb8d9c98069e55a7dbe5d73cda87481c4be295c944da85d08a65,4
8ed0d4b2d94ce4953985e9e751abd4a99c3c3f75b317b6bb9bac71929d13a822,4
a48e3d8c4d9fdbfa38dd46a8ecaceb1bf99d5258c1b9963555f5d5e030ac2f06,6
4909f9485c06d61649b9907f13dafad8cae09b0cd95fe523f255abec20786028,6
452e42f450761315336307d793dd78aa68bd4b91dee0ab5392d764fd3cbb5291,2
9684b568b4ee92128052421333b956483915b2d74d1ef622974bd285460994f8,2
76ede635cd7b219fc42fb2ea4429ecc78834bc2feca8bb1b3dafd4433fc6699f,3
bd3582a2ae01a5baba70cda436a7365bb4f4112045c3065f70f76b137da24685,8
b7fdc17176da36ba4cc42865c1d52fa4a4dfa734e0e43ccb781a3e2a17f7648a,3
fd1828cd6c96741e8c4789495499d68c9cc55382136b9f0a6401475bba7c7dd1,6
3e6bf34db599c2b49389e4280d859d3e0e0453e39347193a826b587114d57716,2
4638fe4e96d747bbe84908da92a041d33bcd445c48c4c7477344a7f48f045bc7,8
e7b90452aa3166a368797d5e8e3f2b53888adf7463d1ec0739a89baebc6d09b6,2
039710505f5768866685ad84e390a70c653dc0e8f529e5c5db7bd209b740723c,41
0f34a68fc473dcabfda5e1562b794d7a69ed7005b08ae320581f19b67b610d78,3
82490504bbe57f2e0416fb19d6b5da4d74579e6a4d046fdcff8449c7c599f6f4,25
